TOT_OA_CD,ADM_CD,Admin,Abs_mean,dRL_mean,dNB_mean,SAVI,DEM,Elderly_Ratio,Old_housing_Ratio,cx,cy,Z_Abs,Z_Elderly,Z_dNB,Z_Old,Z_dRL,Track1_Score,Track2_Score
24040570010104,24040570.0,임동,41.139,1.81346,-0.00456,0.19666,54.483,54.8,0.0,944942.42,1688049.8,0.35904,1.8488,-0.24412,-0.65049,0.57916,2.20784,-0.31545
24040690020004,24040690.0,두암3동,43.8993,-1.13775,-0.00138,0.13201,63.064,31.3,1.6,948375.75,1685766.47,1.3563,0.47135,-0.06713,0.27331,-1.10619,1.82765,-0.90001
24040820060202,24040820.0,신용동,39.2002,0.58044,-0.01018,0.21592,20.096,4.2,0.0,942042.42,1690599.8,-0.34143,-1.11711,-0.55692,-0.65049,-0.12498,-1.45854,-1.33239
24040690020401,24040690.0,두암3동,37.4178,-1.46228,-0.00238,0.27948,86.633,20.3,0.0,948792.42,1685549.8,-0.9854,-0.17341,-0.12279,-0.65049,-1.29152,-1.15881,-2.0648
24040690010001,24040690.0,두암3동,31.4581,-0.82913,-0.00798,0.56027,172.246,20.900000000000027,1.2000000000000015,949233.78,1685495.48,-3.13857,-0.13824,-0.43447,0.04236,-0.92994,-3.27681,-1.32205
24040780010002,24040780.0,24040780,33.436,-0.18233,-0.01037,0.51519,102.04,6.700000000000019,1.8000000000000052,945598.19,1691342.11,-2.42398,-0.97057,-0.56749,0.38879,-0.56057,-3.39455,-0.73927
24040831010009,24040831.0,중흥동,42.0141,0.69641,0.00536,0.12175,37.766,17.1,2.3,946292.42,1686449.8,0.6752,-0.36098,0.308,0.67748,-0.05875,0.31422,0.92673
24040820040202,24040820.0,신용동,37.5648,-1.22324,-0.01662,0.42154,43.386,23.7,0.0,942642.42,1690549.8,-0.93229,0.02588,-0.91535,-0.65049,-1.15501,-0.90641,-2.72085
24040740030002,24040740.0,24040740,28.5355,-0.04652,-0.0134,0.59028,346.773,42.10000000000219,1.8000000000000986,952507.44,1684918.35,-4.19448,1.10439,-0.73614,0.38879,-0.48302,-3.09009,-0.83037
24040570010301,24040570.0,임동,39.4428,1.6234,0.00581,0.36251,53.792,13.9,0.0,944742.42,1687949.8,-0.25378,-0.54854,0.33304,-0.65049,0.47062,-0.80232,0.15317
24040550030802,24040550.0,24040550,39.2589,0.42452,-0.02525,0.3336,31.215,23.5,0.0,944342.42,1685749.8,-0.32023,0.01416,-1.39568,-0.65049,-0.21402,-0.30607,-2.26019
24040810010104,24040810.0,건국동,37.3166,0.17115,-0.0054,0.28238,72.616,11.0,0.0,943942.42,1691049.8,-1.02196,-0.71853,-0.29088,-0.65049,-0.35871,-1.74049,-1.30008
24040570010403,24040570.0,임동,37.7775,1.83031,0.00154,0.21507,55.25,13.9,0.0,944492.42,1688049.8,-0.85544,-0.54854,0.09539,-0.65049,0.58878,-1.40398,0.03368
24040660010302,24040660.0,24040660,37.234,-1.63994,0.00132,0.16995,57.375,13.3,0.7,947442.42,1687649.8,-1.0518,-0.58371,0.08314,-0.24633,-1.39297,-1.63551,-1.55616
24040610020702,24040610.0,24040610,35.3493,-1.40745,-0.01623,0.17363,36.015,9.7,0.0,941842.42,1687449.8,-1.73272,-0.79473,-0.89365,-0.65049,-1.2602,-2.52745,-2.80434
24040580010202,24040580.0,중앙동,41.6442,2.24816,0.02316,0.14041,44.258,36.0,0.5,942942.42,1687249.8,0.54156,0.74684,1.2987,-0.3618,0.8274,1.2884,1.7643
24040740030001,24040740.0,24040740,32.4562,1.7506,-0.01444,0.50768,108.733,38.0,1.5,949596.96,1689857.91,-2.77797,0.86407,-0.79402,0.21558,0.54326,-1.9139,-0.03518
24040620010306,24040620.0,24040620,41.5328,1.08311,-0.04293,0.18318,47.192,5.8,0.0,947142.42,1686049.8,0.50131,-1.02332,-2.3797,-0.65049,0.16208,-0.52201,-2.86811
24040570010601,24040570.0,임동,39.3768,1.94711,-0.01686,0.25852,46.942,19.3,0.0,944942.42,1687949.8,-0.27763,-0.23202,-0.92871,-0.65049,0.65548,-0.50965,-0.92372
24040690020008,24040690.0,두암3동,42.5174,-0.23303,-0.00132,0.189,79.774,52.3,1.4,948717.42,1686199.8,0.85704,1.70226,-0.06379,0.15784,-0.58953,2.5593,-0.49548
24040590010501,24040590.0,24040590,41.1668,2.92297,-0.00087,0.1686,51.025,29.7,0.4,944442.42,1686749.8,0.36908,0.37757,-0.03875,-0.41954,1.21277,0.74665,0.75448
24040610020202,24040610.0,24040610,35.2737,-0.45094,-0.00924,0.19016,52.55,14.9,0.5,941842.42,1687149.8,-1.76004,-0.48993,-0.5046,-0.3618,-0.71397,-2.24997,-1.58037
24040820030105,24040820.0,신용동,35.3255,-0.98697,-0.01873,0.27579,20.847,6.1,0.0,941842.42,1691149.8,-1.74132,-1.00574,-1.03279,-0.65049,-1.02008,-2.74706,-2.70336
24040720010401,24040720.0,24040720,42.6679,3.45478,-0.01108,0.10662,43.025,9.0,0.0,946142.42,1687999.8,0.91141,-0.83576,-0.60701,-0.65049,1.51647,0.07565,0.25897
24040560010401,24040560.0,신안동,42.8043,1.82504,-0.00646,0.27329,40.717,38.5,0.5,945642.42,1686249.8,0.96069,0.89338,-0.34987,-0.3618,0.58577,1.85407,-0.1259
24040610020802,24040610.0,24040610,37.9724,-1.64372,-0.01279,0.27146,57.936,25.4,0.3,942542.42,1687949.8,-0.78502,0.12553,-0.70218,-0.47728,-1.39513,-0.65949,-2.57459
24040710010401,24040710.0,24040710,40.826,2.70023,0.01516,0.14555,49.769,15.7,0.5,944842.42,1688549.8,0.24595,-0.44304,0.85344,-0.3618,1.08557,-0.19709,1.57721
24040580010201,24040580.0,중앙동,39.7784,1.60834,0.00873,0.17241,46.016,29.6,0.4,942942.42,1687349.8,-0.13254,0.37171,0.49556,-0.41954,0.46202,0.23917,0.53804
24040550030801,24040550.0,24040550,38.6961,1.13838,-0.02198,0.31045,30.592,23.5,0.0,944242.42,1685699.8,-0.52356,0.01416,-1.21368,-0.65049,0.19364,-0.5094,-1.67053
24040690020502,24040690.0,두암3동,35.6487,0.06571,-0.00037,0.45858,97.962,32.8,0.3,948842.42,1685749.8,-1.62455,0.55928,-0.01092,-0.47728,-0.41893,-1.06527,-0.90713
24040610021302,24040610.0,24040610,37.2387,-1.5079,0.00366,0.16048,44.325,1.3,0.0,942042.42,1687249.8,-1.0501,-1.28709,0.21338,-0.65049,-1.31757,-2.33719,-1.75468
24040690020201,24040690.0,두암3동,40.6524,-0.96414,0.00451,0.2066,86.258,38.9,0.3,948642.42,1685449.8,0.18323,0.91683,0.26069,-0.47728,-1.00704,1.10006,-1.22363
24040610021201,24040610.0,24040610,36.3321,1.2605,-0.00947,0.34851,53.85,7.9,0.0,942342.42,1686849.8,-1.37765,-0.90023,-0.5174,-0.65049,0.26338,-2.27788,-0.90451
24040620010307,24040620.0,24040620,40.4369,0.13948,-0.04214,0.1844,45.69,5.1,0.5,947042.42,1686049.8,0.10537,-1.06436,-2.33573,-0.3618,-0.3768,-0.95899,-3.07433
24040780011602,24040780.0,24040780,40.4558,1.21038,0.00222,0.16042,62.628,9.1,0.4,944942.42,1690349.8,0.1122,-0.8299,0.13323,-0.41954,0.23476,-0.7177,-0.05155
24040690020205,24040690.0,두암3동,40.4501,-1.25616,0.00245,0.27155,72.575,111.0,0.3,948542.42,1685649.8,0.11014,5.14295,0.14603,-0.47728,-1.17381,5.25309,-1.50506
24040570010302,24040570.0,임동,39.4976,1.79097,-0.00699,0.34541,51.342,16.8,0.0,944842.42,1687949.8,-0.23399,-0.37856,-0.37937,-0.65049,0.56632,-0.61255,-0.46354
24040720010701,24040720.0,24040720,41.9303,3.24602,-0.00406,0.23194,48.65,27.2,0.4,946042.42,1688449.8,0.64492,0.23103,-0.2163,-0.41954,1.39725,0.87595,0.76141
24040831010806,24040831.0,중흥동,40.575,3.28694,0.00055,0.1482,41.407,7.8,0.0,946742.42,1686349.8,0.15527,-0.9061,0.04028,-0.65049,1.42062,-0.75083,0.81041
24040660010301,24040660.0,24040660,37.7602,-1.58986,-0.01158,0.20933,53.433,18.5,0.5,947342.42,1687649.8,-0.86169,-0.27892,-0.63484,-0.3618,-1.36437,-1.14061,-2.36101
24040570040601,24040570.0,임동,44.5225,3.757,0.0117,0.12454,40.575,28.9,0.4,945592.42,1687649.8,1.58146,0.33068,0.66086,-0.41954,1.68906,1.91214,1.93038
24040831010013,24040831.0,중흥동,41.0513,0.24241,-0.00036,0.10755,39.987,33.8,2.0,946892.42,1686749.8,0.32735,0.61789,-0.01036,0.50426,-0.31802,0.94524,0.17588
24040820030304,24040820.0,신용동,39.1684,1.84684,-0.00292,0.29744,20.315,19.1,0.0,941592.42,1690649.8,-0.35292,-0.24375,-0.15285,-0.65049,0.59822,-0.59667,-0.20512
24040610020901,24040610.0,24040610,38.3823,-2.58528,-0.01788,0.14982,38.162,20.3,0.0,942042.42,1688049.8,-0.63693,-0.17341,-0.98548,-0.65049,-1.93283,-0.81034,-3.5688
24040730010903,24040730.0,오치2동,42.3893,3.3373,-0.00739,0.21106,44.258,37.0,0.3,945642.42,1687949.8,0.81076,0.80546,-0.40163,-0.47728,1.44938,1.61622,0.57047
24040600010603,24040600.0,24040600,37.3012,0.12239,-0.01725,0.2488,48.351,8.6,0.0,943309.09,1687983.13,-1.02752,-0.8592,-0.95042,-0.65049,-0.38656,-1.88672,-1.98747
24040820050102,24040820.0,신용동,36.6763,0.62485,-0.05417,0.24168,25.708,8.5,0.0,942242.42,1691549.8,-1.25329,-0.86506,-3.00529,-0.65049,-0.09962,-2.11835,-3.7554
24040820030103,24040820.0,신용동,36.0354,-1.17936,-0.02031,0.23783,21.438,2.9,0.0,941792.42,1691049.8,-1.48484,-1.19331,-1.12073,-0.65049,-1.12995,-2.67815,-2.90117
24040820040201,24040820.0,신용동,37.818,-1.47639,-0.017,0.33259,41.781,19.7,0.0,942592.42,1690649.8,-0.84081,-0.20858,-0.9365,-0.65049,-1.29957,-1.04939,-2.88656
24040720010301,24040720.0,24040720,41.1662,2.06401,0.00316,0.2248,52.158,13.0,0.0,946842.42,1688299.8,0.36886,-0.6013,0.18555,-0.65049,0.72224,-0.23244,0.2573
24040780011902,24040780.0,24040780,39.3812,0.96443,0.00054,0.29898,68.783,13.2,0.6,945392.42,1691049.8,-0.27604,-0.58958,0.03973,-0.30406,0.09431,-0.86562,-0.17002
24040590010502,24040590.0,24040590,41.0062,2.738,-0.00518,0.20022,45.175,63.4,0.5,944442.42,1686649.8,0.31106,2.35289,-0.27863,-0.3618,1.10714,2.66395,0.46671
24040680020702,24040680.0,두암2동,39.7405,2.47348,-0.01605,0.17347,87.8,21.4,0.5,948642.42,1686799.8,-0.14623,-0.10893,-0.88363,-0.3618,0.95608,-0.25516,-0.28935
24040831010801,24040831.0,중흥동,39.216,2.3818,-0.01459,0.1282,41.016,12.9,0.0,946742.42,1686449.8,-0.33572,-0.60716,-0.80237,-0.65049,0.90372,-0.94288,-0.54914
24040580010001,24040580.0,중앙동,41.8199,1.94214,0.00824,0.12517,37.621,15.6,1.9,943042.42,1687229.8,0.60504,-0.4489,0.46829,0.44653,0.65265,0.15614,1.56747
24040650010803,24040650.0,24040650,40.8922,3.17027,-0.00953,0.18091,78.75,18.4,0.4,947742.42,1688449.8,0.26987,-0.28478,-0.52074,-0.41954,1.35399,-0.01491,0.41371
24040820030303,24040820.0,신용동,36.086,1.52737,-0.00958,0.32501,19.738,38.3,0.0,941492.42,1690549.8,-1.46656,0.88166,-0.52352,-0.65049,0.41578,-0.5849,-0.75823
24040690020202,24040690.0,두암3동,39.5856,-0.80764,-0.00092,0.24661,80.613,39.9,0.3,948642.42,1685599.8,-0.20219,0.97544,-0.04153,-0.47728,-0.91767,0.77325,-1.43648
24040780011903,24040780.0,24040780,39.2383,0.71624,-0.01221,0.30238,67.942,10.3,0.0,945342.42,1691149.8,-0.32767,-0.75956,-0.6699,-0.65049,-0.04743,-1.08723,-1.36782
24040831010102,24040831.0,중흥동,43.8259,1.47042,-0.00124,0.19526,41.883,77.3,0.4,945992.42,1686149.8,1.32978,3.16763,-0.05934,-0.41954,0.38326,4.49741,-0.09562
24040831010011,24040831.0,중흥동,43.1909,1.24247,-0.00371,0.13872,39.19,17.7,2.7999999999999994,946275.75,1686216.47,1.10037,-0.32581,-0.19682,0.96617,0.25309,0.77456,1.02244
24040810010201,24040810.0,건국동,38.7282,-1.00414,-0.01698,0.28064,51.652,16.2,0.0,943942.42,1691199.8,-0.51196,-0.41373,-0.93539,-0.65049,-1.02989,-0.92569,-2.61577
24040550010110,24040550.0,24040550,40.0054,-2.78495,-0.0301,0.14641,41.05,3.4,0.0,945642.42,1684849.8,-0.05052,-1.164,-1.66561,-0.65049,-2.04685,-1.21452,-4.36295
24040780011401,24040780.0,24040780,38.5227,0.08344,0.01002,0.33089,61.025,23.0,0.5,945442.42,1690749.8,-0.58621,-0.01515,0.56736,-0.3618,-0.4088,-0.60136,-0.20324
24040580010112,24040580.0,중앙동,42.1359,2.02189,-0.00315,0.22592,29.051,33.6,0.0,943342.42,1686649.8,0.7192,0.60617,-0.16565,-0.65049,0.69819,1.32537,-0.11795
24040780010905,24040780.0,24040780,38.6798,0.30066,0.00562,0.23165,59.492,10.2,0.5,945442.42,1690449.8,-0.52945,-0.76542,0.32247,-0.3618,-0.28475,-1.29487,-0.32408
24040590010703,24040590.0,24040590,40.3512,2.24677,-0.0201,0.20316,60.2,29.0,0.6,944142.42,1687249.8,0.07441,0.33654,-1.10904,-0.30406,0.82661,0.41095,-0.58649
24040730010003,24040730.0,오치2동,41.858,2.59809,0.00153,0.14781,45.382,13.7,0.4,945502.42,1688729.8,0.6188,-0.56027,0.09483,-0.41954,1.02724,0.05853,0.70253
24040610021003,24040610.0,24040610,38.3124,0.22825,-0.0074,0.35164,48.35,53.5,0.0,942292.42,1687049.8,-0.66219,1.7726,-0.40219,-0.65049,-0.32611,1.11041,-1.37879
24040640010901,24040640.0,문흥동,38.8665,2.04164,-0.02825,0.26861,52.573,11.4,0.0,948092.42,1687699.8,-0.462,-0.69508,-1.56265,-0.65049,0.70947,-1.15708,-1.50367
24040710010501,24040710.0,24040710,41.5633,1.30096,-0.03772,0.18477,52.25,23.2,0.4,944742.42,1688849.8,0.51233,-0.00343,-2.08972,-0.41954,0.28649,0.5089,-2.22277
24040610020103,24040610.0,24040610,35.2936,-2.56044,-0.01696,0.33037,58.484,32.2,0.0,942042.42,1687949.8,-1.75285,0.52411,-0.93428,-0.65049,-1.91864,-1.22874,-3.50341
24040831010804,24040831.0,중흥동,39.2355,1.11024,-0.03343,0.13411,39.95,5.8,0.0,946542.42,1686349.8,-0.32868,-1.02332,-1.85095,-0.65049,0.17757,-1.352,-2.32387
24040680020303,24040680.0,두암2동,36.7023,0.84452,0.00249,0.31986,105.4,20.3,0.5,948892.42,1686449.8,-1.2439,-0.17341,0.14826,-0.3618,0.02583,-1.41731,-0.18771
24040820050104,24040820.0,신용동,36.7137,-0.27353,-0.04973,0.23478,28.788,7.3,0.0,942292.42,1691699.8,-1.23978,-0.9354,-2.75817,-0.65049,-0.61266,-2.17518,-4.02132
24040640010701,24040640.0,문흥동,40.1973,1.89017,-0.02431,0.17713,55.55,21.8,0.0,948242.42,1687749.8,0.01881,-0.08549,-1.34336,-0.65049,0.62297,-0.06668,-1.37088
24040640010803,24040640.0,문흥동,40.1096,2.46118,-0.03807,0.15231,55.475,3.0,0.0,948242.42,1687849.8,-0.01288,-1.18745,-2.1092,-0.65049,0.94905,-1.20033,-1.81064
24040780011501,24040780.0,24040780,40.2204,1.46703,0.00345,0.15356,60.146,12.7,0.5,944942.42,1690249.8,0.02715,-0.61888,0.20169,-0.3618,0.38132,-0.59173,0.22121
24040590010006,24040590.0,24040590,39.1568,2.34603,-0.0196,0.39204,54.245,18.5,1.8,944542.42,1686574.8,-0.35711,-0.27892,-1.08121,0.38879,0.88329,-0.63603,0.19087
24040820030101,24040820.0,신용동,35.3187,-1.41735,-0.03731,0.33366,21.048,2.8,0.0,941742.42,1691149.8,-1.74378,-1.19917,-2.0669,-0.65049,-1.26586,-2.94295,-3.98325
24040590010601,24040590.0,24040590,39.7522,1.62506,0.00469,0.21235,61.65,24.7,0.4,944542.42,1686749.8,-0.142,0.0845,0.27071,-0.41954,0.47157,-0.0575,0.32274
24040820040301,24040820.0,신용동,37.7785,-0.09179,-0.01521,0.30366,24.061,5.2,0.0,942442.42,1690799.8,-0.85508,-1.05849,-0.83688,-0.65049,-0.50887,-1.91357,-1.99624
24040570020801,24040570.0,임동,43.809,1.94365,-0.0192,0.19927,33.092,32.3,0.0,944942.42,1686949.8,1.32368,0.52997,-1.05895,-0.65049,0.65351,1.85365,-1.05593
24040640010902,24040640.0,문흥동,37.4497,1.56761,-0.03605,0.18011,53.062,7.2,0.0,948142.42,1687749.8,-0.97387,-0.94126,-1.99677,-0.65049,0.43876,-1.91513,-2.2085
24040660010304,24040660.0,24040660,39.2862,-1.71014,-0.02688,0.2235,56.308,11.7,0.7,947442.42,1687749.8,-0.31036,-0.6775,-1.4864,-0.24633,-1.43306,-0.98786,-3.16579
24040570041101,24040570.0,임동,40.9737,1.96022,-0.00572,0.30212,32.505,18.7,0.0,945142.42,1686599.8,0.29931,-0.26719,-0.30869,-0.65049,0.66297,0.03212,-0.29621
24040610020701,24040610.0,24040610,35.0121,-1.02373,-0.01745,0.22127,29.525,11.6,0.0,941742.42,1687449.8,-1.85455,-0.68336,-0.96155,-0.65049,-1.04107,-2.53791,-2.65311
24040780011402,24040780.0,24040780,39.2367,0.53548,-0.00654,0.24467,62.608,10.9,0.6,945342.42,1690749.8,-0.32825,-0.72439,-0.35433,-0.30406,-0.15066,-1.05264,-0.80905
24040780011301,24040780.0,24040780,39.9263,0.85348,-0.00299,0.23381,62.083,25.1,0.0,945242.42,1690749.8,-0.0791,0.10794,-0.15674,-0.65049,0.03094,0.02884,-0.77629
24040831011001,24040831.0,중흥동,40.5441,-0.74324,-0.01926,0.13329,42.562,14.3,0.0,946992.42,1686849.8,0.1441,-0.5251,-1.06229,-0.65049,-0.88089,-0.381,-2.59367
24040650010801,24040650.0,24040650,38.6269,2.58406,-0.02211,0.2146,80.325,22.2,0.4,947742.42,1688549.8,-0.54856,-0.06204,-1.22091,-0.41954,1.01923,-0.6106,-0.62122
24040690020206,24040690.0,두암3동,36.9854,0.11156,-0.00523,0.39187,83.142,95.3,0.2,948742.42,1685649.8,-1.14162,4.2227,-0.28142,-0.53501,-0.39274,3.08108,-1.20917
24040580010005,24040580.0,중앙동,40.7074,0.07755,-0.00035,0.1882,46.22,22.5,2.6,942802.42,1687229.8,0.2031,-0.04446,-0.00981,0.85069,-0.41217,0.15864,0.42871
24040650010802,24040650.0,24040650,39.6769,2.83606,-0.02312,0.24764,81.088,18.6,0.5,947642.42,1688499.8,-0.16921,-0.27306,-1.27712,-0.3618,1.16314,-0.44227,-0.47578
24040780011701,24040780.0,24040780,41.3556,2.43003,-0.00449,0.19487,60.25,11.2,0.5,945042.42,1690049.8,0.43729,-0.7068,-0.24023,-0.3618,0.93126,-0.26951,0.32923
24040640010501,24040640.0,문흥동,37.6756,2.69273,-0.02393,0.30531,80.765,9.8,0.0,948792.42,1688249.8,-0.89226,-0.78887,-1.32221,-0.65049,1.08128,-1.68113,-0.89142
24040680020602,24040680.0,두암2동,39.5714,2.78213,-0.00407,0.14631,90.287,33.3,0.7,948642.42,1686649.8,-0.20732,0.58858,-0.21685,-0.24633,1.13234,0.38126,0.66916
24040831010802,24040831.0,중흥동,37.9512,-0.46606,-0.0305,0.16933,38.8,5.5,0.0,946542.42,1686449.8,-0.79268,-1.04091,-1.68788,-0.65049,-0.7226,-1.83359,-3.06097
24040570010401,24040570.0,임동,37.6938,0.98815,-0.01397,0.37127,48.008,15.4,0.0,944542.42,1687949.8,-0.88568,-0.46062,-0.76786,-0.65049,0.10785,-1.3463,-1.3105
24040580010102,24040580.0,중앙동,42.2567,2.75531,0.01674,0.19207,31.433,22.1,0.0,943542.42,1686849.8,0.76285,-0.0679,0.94138,-0.65049,1.11702,0.69495,1.40791
24040620010701,24040620.0,24040620,40.2549,1.76593,-0.06629,0.17828,50.331,13.0,0.0,947242.42,1686349.8,0.03962,-0.6013,-3.67985,-0.65049,0.55202,-0.56168,-3.77832
24040831010012,24040831.0,중흥동,41.9654,0.79748,-0.01093,0.13386,41.638,31.0,1.7,946642.42,1686066.47,0.6576,0.45377,-0.59866,0.33105,-0.00104,1.11137,-0.26865
24040780010101,24040780.0,24040780,40.4832,0.54787,-0.01784,0.14059,59.075,9.9,0.7,945142.42,1690449.8,0.1221,-0.783,-0.98325,-0.24633,-0.14358,-0.6609,-1.37316
24040570010404,24040570.0,임동,37.6797,1.36434,-0.02233,0.43773,50.583,36.5,0.0,944392.42,1687949.8,-0.89077,0.77615,-1.23316,-0.65049,0.32268,-0.11462,-1.56097
24040620010305,24040620.0,24040620,39.596,2.78811,-0.05338,0.18432,54.818,5.5,0.0,947175.75,1686283.13,-0.19843,-1.04091,-2.96132,-0.65049,1.13575,-1.23934,-2.47606
24040620010308,24040620.0,24040620,38.1924,-0.05323,-0.06093,0.22843,50.735,15.4,0.0,947092.42,1686149.8,-0.70554,-0.46062,-3.38153,-0.65049,-0.48685,-1.16616,-4.51887
24040780010102,24040780.0,24040780,40.6011,2.27486,-0.04033,0.16506,62.5,27.4,0.5,945042.42,1690449.8,0.1647,0.24276,-2.23499,-0.3618,0.84265,0.40746,-1.75414
24040780010603,24040780.0,24040780,37.866,0.03801,-0.02459,0.23599,73.258,10.5,0.5,945142.42,1690949.8,-0.82347,-0.74784,-1.35894,-0.3618,-0.43475,-1.57131,-2.15549
24040780010906,24040780.0,24040780,38.7447,1.89013,-0.01012,0.17592,64.177,36.8,0.5,944942.42,1690049.8,-0.506,0.79373,-0.55358,-0.3618,0.62294,0.28773,-0.29244
24040570020803,24040570.0,임동,42.7659,2.28459,-0.034,0.11276,31.992,15.7,0.0,944842.42,1686949.8,0.94682,-0.44304,-1.88268,-0.65049,0.84821,0.50378,-1.68496
24040730011401,24040730.0,오치2동,41.3362,2.76907,-0.02165,0.14507,48.35,21.5,0.0,945642.42,1688849.8,0.43028,-0.10307,-1.19531,-0.65049,1.12488,0.32721,-0.72092
24040570020602,,임동,43.4669,3.35243,-0.00801,0.21245,51.485,22.5,0.0,944425.92,1687249.91,1.20008,-0.04446,-0.43614,-0.65049,1.45802,1.15562,0.37139
24040780011202,24040780.0,24040780,41.1172,1.98843,-0.02042,0.16205,60.475,13.3,0.7,945042.42,1690149.8,0.35116,-0.58371,-1.12685,-0.24633,0.67908,-0.23255,-0.6941
24040780010604,24040780.0,24040780,37.6474,0.13241,-0.03758,0.278,76.367,8.0,0.7,945042.42,1690849.8,-0.90244,-0.89437,-2.08193,-0.24633,-0.38084,-1.79681,-2.7091
24040831010803,24040831.0,중흥동,37.6449,0.39646,-0.0403,0.20052,38.662,9.2,0.0,946642.42,1686399.8,-0.90335,-0.82403,-2.23332,-0.65049,-0.23005,-1.72738,-3.11386
24040780010901,24040780.0,24040780,38.3955,0.28595,0.00771,0.30126,64.877,12.3,0.4,945442.42,1690549.8,-0.63216,-0.64233,0.43879,-0.41954,-0.29315,-1.27449,-0.2739
24040620010310,24040620.0,24040620,39.7615,-0.11216,-0.06819,0.24338,44.57,8.1,0.0,946942.42,1686149.8,-0.13864,-0.88851,-3.7856,-0.65049,-0.5205,-1.02715,-4.95659
24040640010801,24040640.0,문흥동,36.8562,1.33849,-0.04605,0.17401,52.285,5.8,0.0,948142.42,1687849.8,-1.1883,-1.02332,-2.55335,-0.65049,0.30792,-2.21162,-2.89592
24040550010101,24040550.0,24040550,39.0995,-2.76794,-0.05068,0.16555,39.925,12.3,0.0,945642.42,1684749.8,-0.37782,-0.64233,-2.81104,-0.65049,-2.03714,-1.02015,-5.49867
24040550030601,24040550.0,24040550,38.7629,0.72284,-0.04519,0.21054,34.758,8.8,0.0,944892.42,1685299.8,-0.49943,-0.84748,-2.50548,-0.65049,-0.04366,-1.34691,-3.19963
24040780010601,24040780.0,24040780,35.9903,0.0439,-0.02411,0.29779,81.95,18.1,0.7,944942.42,1690949.8,-1.50114,-0.30236,-1.33223,-0.24633,-0.43138,-1.8035,-2.00994
24040780010701,24040780.0,24040780,38.3402,0.55176,-3e-05,0.26323,68.777,11.8,0.6,945242.42,1691049.8,-0.65214,-0.67164,0.008,-0.30406,-0.14136,-1.32378,-0.43742
24040831010301,24040831.0,중흥동,41.6086,1.07652,-0.02098,0.16302,41.001,11.199999999999998,0.0,946775.75,1686083.13,0.5287,-0.7068,-1.15802,-0.65049,0.15832,-0.1781,-1.65019
24040780010903,24040780.0,24040780,38.5523,1.25565,-0.00985,0.17146,62.8,10.4,0.7,944942.42,1690149.8,-0.57551,-0.7537,-0.53855,-0.24633,0.26061,-1.32921,-0.52427
24040620010302,24040620.0,24040620,39.7728,3.16572,-0.07441,0.21274,55.625,15.3,0.0,947042.42,1686349.8,-0.13456,-0.46648,-4.13179,-0.65049,1.35139,-0.60104,-3.43089
24040660010402,24040660.0,24040660,38.7415,-1.62202,-0.03327,0.17543,59.717,55.6,0.4,947542.42,1687749.8,-0.50716,1.89569,-1.84205,-0.41954,-1.38274,1.38853,-3.64433
24040780010602,24040780.0,24040780,36.2574,-0.02496,-0.0302,0.22896,80.483,21.6,0.6,945042.42,1690949.8,-1.40464,-0.09721,-1.67118,-0.30406,-0.47071,-1.50185,-2.44595
24040620010301,24040620.0,24040620,37.8428,-0.21712,-0.07882,0.24218,52.9,19.2,0.0,947042.42,1686249.8,-0.83185,-0.23789,-4.37724,-0.65049,-0.58044,-1.06974,-5.60817
24040820050103,24040820.0,신용동,36.2105,-0.39773,-0.06963,0.22734,34.248,5.4,0.0,942342.42,1691649.8,-1.42158,-1.04677,-3.86575,-0.65049,-0.68358,-2.46835,-5.19982
24040600010601,24040600.0,24040600,35.8488,-3.82026,-0.05665,0.15757,50.583,7.1,0.0,943242.42,1688049.8,-1.55226,-0.94713,-3.14332,-0.65049,-2.63809,-2.49939,-6.4319
24040800010001,24040800.0,양산동,41.8189,0.72025,-0.00599,0.14088,35.708,4.9,0.0,943142.42,1690649.8,0.60468,-1.07608,-0.32371,-0.65049,-0.04514,-0.4714,-1.01934
24040590010701,24040590.0,24040590,37.2577,1.6048,-0.03151,0.3117,65.465,32.6,0.4,944092.42,1687349.8,-1.04324,0.54755,-1.74409,-0.41954,0.46,-0.49569,-1.70363
24040570041401,24040570.0,임동,39.533,1.04213,-0.01319,0.23043,47.921,14.1,0.0,945742.42,1687349.8,-0.2212,-0.53682,-0.72445,-0.65049,0.13868,-0.75802,-1.23626
24040570041403,24040570.0,임동,40.5432,1.10114,-0.009,0.17547,55.161,16.0,0.0,945692.42,1687249.8,0.14378,-0.42545,-0.49124,-0.65049,0.17238,-0.28167,-0.96935
24040550010104,24040550.0,24040550,37.5453,-4.29818,-0.08025,0.1987,37.9,6.1,0.0,945442.42,1684849.8,-0.93933,-1.00574,-4.45683,-0.65049,-2.91101,-1.94507,-8.01833
24040550010102,24040550.0,24040550,37.8557,-3.66665,-0.07018,0.20311,39.625,6.0,0.0,945542.42,1684749.8,-0.82719,-1.0116,-3.89636,-0.65049,-2.55036,-1.83879,-7.09721
24040550010103,24040550.0,24040550,39.5599,-3.04171,-0.06979,0.21394,37.38,14.3,0.0,945492.42,1684949.8,-0.21148,-0.5251,-3.87465,-0.65049,-2.19348,-0.73658,-6.71862
24040550010109,24040550.0,24040550,38.1658,-3.78886,-0.08346,0.18736,39.1,9.5,0.0,945342.42,1684949.8,-0.71515,-0.80645,-4.63549,-0.65049,-2.62015,-1.5216,-7.90613
