id,left,top,right,bottom,row_index,col_index,LST20_mean,LST25_mean,dLST_mean,dNDBI_mean,SAVI20_mea,SAVI25_mea,dSAVI,DEM_mean
8678,944992.4194,1690799.8,945092.4194,1690699.8,53,56,4.440817237,4.916103125,0.475285888,0.022695058,0.273167252,0.23236775,-0.040799503,70.81666667
8679,944992.4194,1690699.8,945092.4194,1690599.8,54,56,4.413128078,5.778072,1.364943974,0.005284946,0.267128314,0.256493037,-0.010635277,65.27868852
8680,944992.4194,1690599.8,945092.4194,1690499.8,55,56,4.822885474,6.623367429,1.800481856,0.004401552,0.28226025,0.255309814,-0.026950436,63.55384615
8681,944992.4194,1690499.8,945092.4194,1690399.8,56,56,4.749252617,7.024108052,2.274855509,-0.040326984,0.213966678,0.165062744,-0.048903934,62.5
8684,944992.4194,1690199.8,945092.4194,1690099.8,59,56,5.551808675,7.540239652,1.988431007,-0.020422895,0.191113297,0.162050674,-0.029062623,60.475
8685,944992.4194,1690099.8,945092.4194,1689999.8,60,56,5.348557234,7.778590441,2.430033118,-0.004493771,0.236807046,0.194865639,-0.041941407,60.25
8691,944992.4194,1689499.8,945092.4194,1689399.8,66,56,3.725486387,4.784594688,1.059108339,-0.000979612,0.428462329,0.41087818,-0.017584149,72.35
8692,944992.4194,1689399.8,945092.4194,1689299.8,67,56,0.890646443,1.443998926,0.553352453,-0.042400507,0.604058892,0.652377001,0.048318109,81.1
8693,944992.4194,1689299.8,945092.4194,1689199.8,68,56,-1.231572993,-1.200634725,0.030938259,-0.051516313,0.654401607,0.64186924,-0.012532367,98.90977444
8694,944992.4194,1689199.8,945092.4194,1689099.8,69,56,-0.070319799,0.772703837,0.843023685,0.000324485,0.590485782,0.559615875,-0.030869907,81.51094891
8695,944992.4194,1689099.8,945092.4194,1688999.8,70,56,2.638912449,4.312022845,1.673110416,0.031927519,0.45375666,0.38528903,-0.06846763,70.03846154
8696,944992.4194,1688999.8,945092.4194,1688899.8,71,56,3.507290704,5.387256554,1.87996588,0.014199868,0.437910952,0.414693945,-0.023217008,70.03252033
8697,944992.4194,1688899.8,945092.4194,1688799.8,72,56,2.826189925,4.702677429,1.876487573,-0.015383667,0.488011481,0.480092962,-0.007918519,75.31666667
8698,944992.4194,1688799.8,945092.4194,1688699.8,73,56,3.081632972,5.596750736,2.515117824,-0.001552239,0.371125616,0.32806846,-0.043057156,79.34166667
8699,944992.4194,1688699.8,945092.4194,1688599.8,74,56,2.807643265,5.506392851,2.698749557,-0.015337066,0.478548492,0.474314178,-0.004234314,64.63333333
8700,944992.4194,1688599.8,945092.4194,1688499.8,75,56,5.457269073,8.461217682,3.003948629,0.002828909,0.326076488,0.280260285,-0.045816203,50.04166667
8701,944992.4194,1688499.8,945092.4194,1688399.8,76,56,6.439561526,9.580049594,3.140488148,-0.046573606,0.317249619,0.25923566,-0.058013959,47.35833333
8702,944992.4194,1688399.8,945092.4194,1688299.8,77,56,5.728704363,9.502289653,3.773585349,0.00313351,0.272105746,0.227809823,-0.044295923,42.275
8703,944992.4194,1688299.8,945092.4194,1688199.8,78,56,6.485762954,9.799372594,3.31360958,-0.009816926,0.295170764,0.228769565,-0.066401198,47.38333333
8704,944992.4194,1688199.8,945092.4194,1688099.8,79,56,6.884460608,8.998463949,2.114003251,0.010701618,0.19950453,0.20456671,0.00506218,54.5
8705,944992.4194,1688099.8,945092.4194,1687999.8,80,56,6.491673231,7.923146576,1.431473307,0.008960843,0.200484991,0.201570102,0.001085111,54.06666667
8706,944992.4194,1687999.8,945092.4194,1687899.8,81,56,4.845733364,7.127928853,2.282195469,0.004372098,0.23133493,0.232144085,0.000809155,47.61788618
8707,944992.4194,1687899.8,945092.4194,1687799.8,82,56,5.860248744,7.903243691,2.042994887,0.001665454,0.464548347,0.433472186,-0.031076161,38.42307692
8708,944992.4194,1687799.8,945092.4194,1687699.8,83,56,9.488283396,12.02694845,2.538664858,0.015295541,0.247947037,0.201017909,-0.046929128,35.00769231
8709,944992.4194,1687699.8,945092.4194,1687599.8,84,56,9.398489316,12.3298467,2.931357384,0.015557207,0.141269371,0.138944383,-0.002324987,34.3984375
8710,944992.4194,1687599.8,945092.4194,1687499.8,85,56,7.641953319,10.50626183,2.864308387,0.006592791,0.143874983,0.138434135,-0.005440849,38.56666667
8711,944992.4194,1687499.8,945092.4194,1687399.8,86,56,6.885632356,9.15025727,2.264624864,0.000113618,0.204018663,0.180855652,-0.023163011,39.29166667
8712,944992.4194,1687399.8,945092.4194,1687299.8,87,56,8.566070398,9.762055477,1.195985029,-0.004472472,0.205869931,0.206346249,0.000476318,36.84166667
8713,944992.4194,1687299.8,945092.4194,1687199.8,88,56,9.595282376,11.10602576,1.510743331,-0.002406745,0.14860498,0.110380079,-0.038224901,34.64166667
8714,944992.4194,1687199.8,945092.4194,1687099.8,89,56,9.234350284,11.7664814,2.532131016,0.01173626,0.130974761,0.099713922,-0.031260838,35.30833333
8715,944992.4194,1687099.8,945092.4194,1686999.8,90,56,9.461966276,11.93705368,2.475087404,0.025501763,0.146965978,0.118353981,-0.028611997,33.775
8716,944992.4194,1686999.8,945092.4194,1686899.8,91,56,8.706029117,10.95699674,2.250967652,0.005369882,0.167965367,0.158239466,-0.009725901,33.575
8717,944992.4194,1686899.8,945092.4194,1686799.8,92,56,8.449592511,10.7800978,2.330505431,0.010540532,0.180289176,0.145143076,-0.0351461,32.89166667
8718,944992.4194,1686799.8,945092.4194,1686699.8,93,56,7.611383359,9.855676889,2.244293332,0.020014652,0.18768506,0.161497645,-0.026187415,32.65833333
8719,944992.4194,1686699.8,945092.4194,1686599.8,94,56,6.449375272,8.066109061,1.616733842,0.003225322,0.175389282,0.16608847,-0.009300812,31.375
8720,944992.4194,1686599.8,945092.4194,1686499.8,95,56,5.052681347,6.649880767,1.59719937,-0.003765954,0.226815021,0.23274622,0.005931199,34.10294118
8721,944992.4194,1686499.8,945092.4194,1686399.8,96,56,5.768531919,8.14056468,2.372032742,0.009263549,0.13990872,0.128071931,-0.011836789,33.22962963
8722,944992.4194,1686399.8,945092.4194,1686299.8,97,56,7.357515752,10.12849945,2.770983607,-0.002600358,0.141327071,0.115289571,-0.0260375,33.12307692
8723,944992.4194,1686299.8,945092.4194,1686199.8,98,56,8.296944499,10.6201009,2.323156297,0.012218351,0.126513662,0.11961657,-0.006897092,33.89344262
8724,944992.4194,1686199.8,945092.4194,1686099.8,99,56,8.814619104,10.49750304,1.682883908,-0.015090383,0.21881354,0.212775151,-0.006038389,31.175
8725,944992.4194,1686099.8,945092.4194,1685999.8,100,56,8.701656843,10.36669274,1.665035725,0.002303541,0.160295791,0.131424587,-0.028871205,33.6
8726,944992.4194,1685999.8,945092.4194,1685899.8,101,56,9.076185735,10.51042767,1.434241889,0.000225982,0.161000292,0.162481359,0.001481067,33.925
8727,944992.4194,1685899.8,945092.4194,1685799.8,102,56,9.776921272,11.02348258,1.246561398,0.013201296,0.161820011,0.13846271,-0.023357301,35.175
8728,944992.4194,1685799.8,945092.4194,1685699.8,103,56,11.19412597,11.05644009,-0.137685929,0.007953909,0.186188088,0.167260899,-0.01892719,36.225
8729,944992.4194,1685699.8,945092.4194,1685599.8,104,56,10.17254861,8.919539213,-1.253009369,0.000783754,0.158932199,0.147909722,-0.011022477,36.125
8730,944992.4194,1685599.8,945092.4194,1685499.8,105,56,8.85069255,8.448833823,-0.4018587,0.006338363,0.196584126,0.177441696,-0.01914243,35.775
8731,944992.4194,1685499.8,945092.4194,1685399.8,106,56,7.900395989,8.001839638,0.101443736,0.015644369,0.172550813,0.137380374,-0.035170439,36.175
8732,944992.4194,1685399.8,945092.4194,1685299.8,107,56,6.899090171,7.187934001,0.288843875,-0.045842926,0.131499494,0.207569289,0.076069795,35.55
8733,944992.4194,1685299.8,945092.4194,1685199.8,108,56,8.185369968,7.220129626,-0.965240338,-0.02728589,0.120418916,0.131635554,0.011216637,35.42276423
8734,944992.4194,1685199.8,945092.4194,1685099.8,109,56,7.431096418,7.805517469,0.374420963,-0.011894576,0.187319562,0.215676005,0.028356443,34.73846154
8735,944992.4194,1685099.8,945092.4194,1684999.8,110,56,7.727699887,8.022630085,0.294930106,-0.048307693,0.405086658,0.403345562,-0.001741096,35.73846154
8736,944992.4194,1684999.8,945092.4194,1684899.8,111,56,7.991187096,8.57280159,0.581614673,-0.06519565,0.465177406,0.509830704,0.044653298,42.88188976
8785,945092.4194,1695499.8,945192.4194,1695399.8,6,57,0.88821843,-3.484837272,-4.373055663,0.018431844,0.182997048,0.287918368,0.10492132,31.65
8786,945092.4194,1695399.8,945192.4194,1695299.8,7,57,1.33181604,-2.813860737,-4.145676747,-0.004230841,0.394322893,0.445795524,0.051472631,26.53333333
8787,945092.4194,1695299.8,945192.4194,1695199.8,8,57,2.796423336,-0.929915083,-3.726338426,-0.014654523,0.575732517,0.543034994,-0.032697524,26.14166667
8788,945092.4194,1695199.8,945192.4194,1695099.8,9,57,3.361535966,-0.057393498,-3.418929478,0.002570489,0.557048497,0.499265154,-0.057783343,27.73333333
8789,945092.4194,1695099.8,945192.4194,1694999.8,10,57,4.93274276,1.677433983,-3.255308852,-0.016137248,0.391466843,0.370580844,-0.020886,26.3
8790,945092.4194,1694999.8,945192.4194,1694899.8,11,57,5.267309984,1.716516624,-3.550793389,0.017148202,0.509349736,0.45336629,-0.055983446,26.0703125
8791,945092.4194,1694899.8,945192.4194,1694799.8,12,57,3.368799289,-0.534200255,-3.90299958,0.030812666,0.534726728,0.518483778,-0.016242951,25.60769231
8792,945092.4194,1694799.8,945192.4194,1694699.8,13,57,1.229079294,-1.875159614,-3.104238912,0.012688187,0.607590328,0.572432115,-0.035158212,25.62307692
8793,945092.4194,1694699.8,945192.4194,1694599.8,14,57,1.434054951,-1.29967423,-2.733729204,0.007719237,0.563734508,0.548713162,-0.015021347,26.34677419
8794,945092.4194,1694599.8,945192.4194,1694499.8,15,57,0.324604948,-2.486629148,-2.811234117,-0.028375638,0.554985045,0.548991171,-0.005993874,26.8
8795,945092.4194,1694499.8,945192.4194,1694399.8,16,57,0.053643825,-2.498374839,-2.552018671,-0.02370951,0.558431859,0.600497796,0.042065937,26.54761905
8796,945092.4194,1694399.8,945192.4194,1694299.8,17,57,1.114640261,0.231180969,-0.883459267,-0.009200032,0.543676055,0.53158819,-0.012087865,25.83333333
8797,945092.4194,1694299.8,945192.4194,1694199.8,18,57,4.636915763,4.051368984,-0.585546817,0.031332115,0.261025266,0.260865068,-0.000160197,27.75
8798,945092.4194,1694199.8,945192.4194,1694099.8,19,57,4.947100798,6.25801105,1.310910262,0.052455516,0.426630582,0.304254711,-0.122375871,27.05
8799,945092.4194,1694099.8,945192.4194,1693999.8,20,57,7.167333047,8.225272059,1.057939125,0.025308112,0.242505814,0.28129335,0.038787536,27.525
8800,945092.4194,1693999.8,945192.4194,1693899.8,21,57,7.631181598,8.545238614,0.914056972,0.00735157,0.23249436,0.264379201,0.031884841,29.55
8801,945092.4194,1693899.8,945192.4194,1693799.8,22,57,5.83827962,6.557150438,0.718870944,0.00928228,0.348477134,0.342147366,-0.006329768,29.6
8802,945092.4194,1693799.8,945192.4194,1693699.8,23,57,1.146032403,1.561785499,0.415753085,0.019297984,0.432513505,0.409048086,-0.02346542,29.025
8803,945092.4194,1693699.8,945192.4194,1693599.8,24,57,0.381864116,0.046200362,-0.335663757,-0.007365785,0.486219258,0.446601345,-0.039617913,30.43902439
8804,945092.4194,1693599.8,945192.4194,1693499.8,25,57,-0.610895256,-1.395008605,-0.784113342,0.000806604,0.469901841,0.445189467,-0.024712374,31.60769231
8805,945092.4194,1693499.8,945192.4194,1693399.8,26,57,-1.310017819,-2.020211806,-0.710194026,0.005417245,0.57720403,0.542146037,-0.035057993,31.68461538
8806,945092.4194,1693399.8,945192.4194,1693299.8,27,57,-0.801645589,-1.711845065,-0.910199478,-0.010468168,0.53935883,0.511673975,-0.027684855,31.9765625
8807,945092.4194,1693299.8,945192.4194,1693199.8,28,57,0.082347785,-0.648117817,-0.730465602,-0.012361269,0.591752842,0.546658797,-0.045094045,31.71666667
8808,945092.4194,1693199.8,945192.4194,1693099.8,29,57,0.892183412,0.51839107,-0.373792318,-0.002557543,0.516885456,0.49309528,-0.023790176,33.2
8809,945092.4194,1693099.8,945192.4194,1692999.8,30,57,2.449756235,2.071623702,-0.37813253,0.037921781,0.419498262,0.338574884,-0.080923378,34.25
8810,945092.4194,1692999.8,945192.4194,1692899.8,31,57,2.618454099,2.064847906,-0.55360616,0.018977441,0.494827994,0.43663596,-0.058192034,34.275
8811,945092.4194,1692899.8,945192.4194,1692799.8,32,57,1.679528356,0.780811742,-0.898716619,0.00637976,0.63024389,0.555197942,-0.075045948,35.10833333
8812,945092.4194,1692799.8,945192.4194,1692699.8,33,57,0.654611238,-0.656561657,-1.311172873,0.007493496,0.457193957,0.375276038,-0.081917919,38.275
8813,945092.4194,1692699.8,945192.4194,1692599.8,34,57,-2.322416196,-4.101423482,-1.779007326,0.027362766,0.169490766,0.076332836,-0.09315793,39
8814,945092.4194,1692599.8,945192.4194,1692499.8,35,57,-1.898750201,-3.314139525,-1.415389389,0.035592334,0.258635045,0.140503135,-0.11813191,39.43333333
8815,945092.4194,1692499.8,945192.4194,1692399.8,36,57,0.638446938,0.425287612,-0.213159329,-0.003300841,0.492010791,0.491078618,-0.000932173,48.45
8816,945092.4194,1692399.8,945192.4194,1692299.8,37,57,-0.651052038,-0.761771684,-0.110719644,-0.016923646,0.552356282,0.568027763,0.015671481,59.64166667
8817,945092.4194,1692299.8,945192.4194,1692199.8,38,57,-2.819950342,-2.591788014,0.228162258,-0.013308412,0.550362372,0.570303349,0.019940977,78.1796875
8818,945092.4194,1692199.8,945192.4194,1692099.8,39,57,-3.131866172,-3.081816539,0.050049634,-0.014198988,0.525688846,0.564002172,0.038313326,100.9076923
8819,945092.4194,1692099.8,945192.4194,1691999.8,40,57,-3.110233247,-3.187661032,-0.077427762,-0.01922765,0.524092291,0.56818756,0.044095269,129.7923077
8820,945092.4194,1691999.8,945192.4194,1691899.8,41,57,-3.102137923,-3.407027821,-0.304889892,-0.018522418,0.458130639,0.544747121,0.086616482,147.1788618
8821,945092.4194,1691899.8,945192.4194,1691799.8,42,57,-3.303428873,-3.715037122,-0.41160822,-0.014438855,0.483660997,0.543674277,0.06001328,155.15
8822,945092.4194,1691799.8,945192.4194,1691699.8,43,57,-3.190062449,-3.673620231,-0.483557729,-0.014645312,0.523350968,0.560808028,0.037457061,148.8897638
8827,945092.4194,1691299.8,945192.4194,1691199.8,48,57,2.078500822,0.358437903,-1.720062909,-0.017086083,0.521591401,0.524367718,0.002776317,81.63333333
8828,945092.4194,1691199.8,945192.4194,1691099.8,49,57,0.886155614,0.252172772,-0.633982828,-0.013235293,0.592391047,0.552761214,-0.039629834,83.31666667
8829,945092.4194,1691099.8,945192.4194,1690999.8,50,57,2.888883538,1.913457188,-0.975426333,-0.005437752,0.492362757,0.472193551,-0.020169206,72.86666667
8830,945092.4194,1690999.8,945192.4194,1690899.8,51,57,4.250999615,4.289011374,0.038011777,-0.02458667,0.294652851,0.235990938,-0.058661914,73.25806452
8831,945092.4194,1690899.8,945192.4194,1690799.8,52,57,4.797047397,5.638567805,0.841520369,-0.014506528,0.286461235,0.248981172,-0.037480063,67
8832,945092.4194,1690799.8,945192.4194,1690699.8,53,57,4.904976606,6.143037478,1.238060852,0.010210898,0.245887459,0.202783604,-0.043103855,67.86923077
8833,945092.4194,1690699.8,945192.4194,1690599.8,54,57,5.960413307,7.013964236,1.053550962,0.012054514,0.151849316,0.135611342,-0.016237974,64.1328125
8834,945092.4194,1690599.8,945192.4194,1690499.8,55,57,5.515473187,6.893001616,1.377528458,0.012843334,0.207479109,0.169570308,-0.037908801,62.525
8835,945092.4194,1690499.8,945192.4194,1690399.8,56,57,6.358370622,6.906240304,0.547869921,-0.017844395,0.165541689,0.140594834,-0.024946856,59.075
8839,945092.4194,1690099.8,945192.4194,1689999.8,60,57,7.677697062,9.757949352,2.08025232,0.003284985,0.158318481,0.125494033,-0.032824447,53.575
8840,945092.4194,1689999.8,945192.4194,1689899.8,61,57,6.715318402,8.145012975,1.429694504,0.010459612,0.185788772,0.127663598,-0.058125174,51.85
8841,945092.4194,1689899.8,945192.4194,1689799.8,62,57,6.843584259,8.444721023,1.601136714,0.035313362,0.281195771,0.208641239,-0.072554532,51.125
8842,945092.4194,1689799.8,945192.4194,1689699.8,63,57,6.756430308,9.120792707,2.364362439,0.026928733,0.174352541,0.151259171,-0.023093371,52.425
8843,945092.4194,1689699.8,945192.4194,1689599.8,64,57,5.95747757,7.803867006,1.846389353,-0.000529377,0.288198018,0.255065975,-0.033132043,57.1
8844,945092.4194,1689599.8,945192.4194,1689499.8,65,57,5.197893322,7.000904202,1.803010948,-3.44859E-05,0.286453803,0.24099269,-0.045461113,63.234375
8845,945092.4194,1689499.8,945192.4194,1689399.8,66,57,4.027325114,5.869788885,1.842463752,-0.00872977,0.349883939,0.344154969,-0.005728969,68.74615385
8846,945092.4194,1689399.8,945192.4194,1689299.8,67,57,2.341864645,3.644990206,1.303125466,0.003556814,0.345181144,0.346228176,0.001047032,68.43076923
8847,945092.4194,1689299.8,945192.4194,1689199.8,68,57,0.903703168,1.68420977,0.780506603,-0.021962787,0.596671837,0.651966809,0.055294973,81.04065041
8848,945092.4194,1689199.8,945192.4194,1689099.8,69,57,2.186499678,3.867992178,1.681492527,0.022222194,0.407572719,0.351150092,-0.056422627,68.61983471
8849,945092.4194,1689099.8,945192.4194,1688999.8,70,57,4.116359075,6.659588854,2.543229779,0.027844164,0.21784107,0.185253025,-0.032588046,65.57480315
8850,945092.4194,1688999.8,945192.4194,1688899.8,71,57,6.051296562,8.418314457,2.36701782,0.025738989,0.296182115,0.260788026,-0.035394089,59.79032258
8851,945092.4194,1688899.8,945192.4194,1688799.8,72,57,5.485948841,7.572318872,2.086369962,0.001063938,0.367414508,0.352300911,-0.015113597,63.41666667
8852,945092.4194,1688799.8,945192.4194,1688699.8,73,57,3.274008791,5.311512232,2.037503431,-0.013901552,0.4909734,0.479291207,-0.011682193,69.26666667
8853,945092.4194,1688699.8,945192.4194,1688599.8,74,57,2.020352848,4.01752466,1.997171827,-0.036705041,0.592461729,0.592512035,5.03068E-05,65.96666667
8854,945092.4194,1688599.8,945192.4194,1688499.8,75,57,4.047853688,7.348462264,3.300608615,0.007691593,0.35544383,0.288214777,-0.067229054,53.46666667
8855,945092.4194,1688499.8,945192.4194,1688399.8,76,57,4.264768501,8.174626231,3.90985769,-0.00081719,0.29757612,0.250342403,-0.047233717,46.2
8856,945092.4194,1688399.8,945192.4194,1688299.8,77,57,4.707071394,7.876202226,3.169130802,0.012361269,0.165505298,0.160679273,-0.004826026,39.23333333
8857,945092.4194,1688299.8,945192.4194,1688199.8,78,57,6.212356885,9.041094303,2.828737338,-0.005132228,0.181110686,0.165781594,-0.015329092,43.56451613
8858,945092.4194,1688199.8,945192.4194,1688099.8,79,57,7.866464933,10.26173115,2.395265937,0.008010771,0.245009169,0.210973887,-0.034035283,48.15384615
8859,945092.4194,1688099.8,945192.4194,1687999.8,80,57,7.984548271,10.34534782,2.360799529,0.006904668,0.288101663,0.25535428,-0.032747383,45.65384615
8860,945092.4194,1687999.8,945192.4194,1687899.8,81,57,6.516932925,9.828995466,3.312062422,0.008551245,0.174180512,0.137243527,-0.036936985,39.18897638
8861,945092.4194,1687899.8,945192.4194,1687799.8,82,57,6.478350719,8.948997657,2.470646858,-0.003844757,0.301221196,0.299374438,-0.001846758,37.74166667
8862,945092.4194,1687799.8,945192.4194,1687699.8,83,57,8.492723376,11.02165294,2.528929666,0.023954238,0.196124312,0.145478223,-0.050646089,37.14166667
8863,945092.4194,1687699.8,945192.4194,1687599.8,84,57,9.099201361,12.21268463,3.113483131,0.01428253,0.129549496,0.114850626,-0.01469887,36.1
8864,945092.4194,1687599.8,945192.4194,1687499.8,85,57,7.448788762,10.89388669,3.445097908,0.014373994,0.161918506,0.132057553,-0.029860953,35.14166667
8865,945092.4194,1687499.8,945192.4194,1687399.8,86,57,6.1543142,8.97195061,2.817636351,0.010461417,0.234804073,0.221116316,-0.013687757,34.99166667
